date,Ticker,Spot,RFR,IV30,Put_IV_30,Call_IV_30,1M_25dP/25dC,1M_25dC/ATM,1M_25dP/ATM,IV90,Put_IV_90,Call_IV_90,3M_25dP/25dC,3M_25dC/ATM,3M_25dP/ATM
2025-10-06,MOS,34.73,0.0386,50.96,44.56,46.9,0.9502,0.9203,0.8744,42.33,38.25,40.52,0.9439,0.9572,0.9035
2025-10-07,MOS,34.79,0.0384,44.99,42.19,45.85,0.9202,1.0191,0.9378,40.11,38.16,40.27,0.9475,1.004,0.9513
2025-10-08,MOS,34.19,0.0384,50.53,42.25,46.92,0.9005,0.9285,0.8361,42.24,37.64,41.7,0.9027,0.9874,0.8913
2025-10-09,MOS,32.86,0.0385,51.28,40.66,43.11,0.9431,0.8408,0.7929,41.48,38.08,40.19,0.9476,0.9688,0.918
2025-10-10,MOS,29.82,0.0385,53.72,42.14,52.91,0.7964,0.985,0.7845,46.67,40.08,43.78,0.9156,0.938,0.8589
2025-10-13,MOS,30.45,0.0385,58.43,44.73,57.79,0.7741,0.9889,0.7655,43.03,40.13,42.7,0.9399,0.9924,0.9327
2025-10-14,MOS,29.43,0.0385,53.44,42.62,50.67,0.841,0.9483,0.7975,43.94,37.82,42.32,0.8937,0.9632,0.8608
2025-10-15,MOS,29.27,0.0386,54.55,42.07,60.37,0.6969,1.1068,0.7714,48.31,42.12,42.13,0.9998,0.872,0.8719
2025-10-16,MOS,28.92,0.0385,68.92,35.82,60.24,0.5946,0.8741,0.5197,46.56,42.13,45.35,0.9288,0.974,0.9047
2025-10-17,MOS,28.81,0.0383,55.05,44.26,57.39,0.7712,1.0425,0.804,45.17,42.77,42.82,0.9989,0.9479,0.9468
2025-10-20,MOS,29.07,0.038,49.93,48.21,49.5,0.9741,0.9913,0.9656,41.15,44.72,42.24,1.0586,1.0265,1.0868
2025-10-21,MOS,28.68,0.0379,54.21,44.7,51.43,0.8691,0.9488,0.8247,40.61,42.25,41.08,1.0285,1.0115,1.0403
2025-10-22,MOS,29.13,0.0379,53.96,47.43,53.83,0.8812,0.9976,0.8791,42.67,42.98,42.63,1.0082,0.9992,1.0073
2025-10-23,MOS,29.13,0.0379,69.05,42.43,62.71,0.6765,0.9082,0.6144,44.9,38.09,42.19,0.9028,0.9396,0.8483
2025-10-24,MOS,29.46,0.0376,52.41,44.2,49.91,0.8856,0.9522,0.8433,41.7,48.24,41.19,1.1712,0.9877,1.1568
2025-10-27,MOS,29.05,0.0372,55.17,43.38,58.24,0.7448,1.0557,0.7863,46.76,41.27,42.55,0.97,0.9099,0.8826
2025-10-28,MOS,28.87,0.0372,58.92,44.96,55.11,0.8158,0.9353,0.7631,43.87,40.33,43.27,0.9321,0.9863,0.9194
2025-10-29,MOS,28.15,0.0373,56.91,46.07,55.84,0.825,0.9812,0.8095,41.22,41.71,42.5,0.9814,1.0313,1.0121
